番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
欢迎来到宇宙SHOW,9.4,92491,12833,1528,177,原创|搞笑|科幻,0
小魔女学园 TV版,9.7,27904776,979124,805299,15279,原创|冒险,0
X战记,9.4,1331326,145616,27207,461,奇幻|热血|战斗|时泪,0
妖狐×仆SS SP,9.7,4212035,1666208,78696,1716,恋爱,0
剧场版 K Seven Stories,9.7,9640995,3027214,196580,5663,奇幻|战斗|声控|原创,1
热带雨林的爆笑生活 FINAL,9.6,549985,149134,11271,229,搞笑,0
青之花,9.3,417823,59808,2247,332,日常|少女|治愈,0
美妙天堂 第三季,9.2,4404109,144250,69638,338,偶像|少儿,1
我的妹妹不可能那么可爱 第二季,8.5,28735480,2351570,3947946,19332,日常|萌系|校园|小说改,0
鸭子的生活,9.7,2746426,79222,21804,636,萌系|搞笑|日常|泡面,0
战斗司书,9,1526823,130412,13398,312,奇幻|科幻|热血|声控,0
成神之日,5.8,42485102,1940025,452961,49992,恋爱|催泪|日常|搞笑,1
向阳素描×蜂窝,9.7,134704,109422,3720,313,萌系|日常|治愈,0
戰鬥員派遣中！（僅限港澳台地區）,9.6,102240,55206,2574,183,小说改|战斗|搞笑,0
我的女神 OAD,9.8,251606,253061,4177,177,奇幻|时泪,0
茄子·安达卢西亚之夏,9.6,125733,11016,1567,135,少女|运动|热血,0
皇帝圣印战记,6.5,17218951,668671,324212,14256,小说改|奇幻|战斗|架空,0
银魂 第二季,9.9,13101487,1693416,80292,8731,漫画改|热血|搞笑|战斗,1
齐木楠雄的灾难 始动篇,9.8,24348480,4460596,183043,36297,漫画改|奇幻|日常|搞笑,1
战国无双,8.6,464223,41240,6924,156,历史|热血,0
零之使魔～三美姬的轮舞～OVA,9.3,1992441,1430797,8143,618,奇幻|战斗|日常|架空,0
少女与战车,9.6,8170946,685587,382765,8551,科幻|智斗|日常,1
打工小哥,9.5,1658298,131652,8683,956,原创,0
浪客剑心 星霜篇,8,572069,627405,3337,458,催泪|战斗|历史,1
非枪人生,7.5,12035329,918905,78521,15911,漫画改|科幻|冒险,1
战国BASARA,9.2,809389,108549,16593,260,历史|热血|游戏改,0
黑塔利亚 The Beautiful World 第5期,9.7,6121399,990513,229867,1755,萌系|日常|声控|泡面,0
科學超電磁砲T（僅限港澳台地區）,9.6,624452,43298,7050,952,漫画改|战斗|科幻|校园,1
春原莊的管理員小姐（僅限港澳台地區）,9.5,109851,114416,4419,395,日常|声控|漫画改,0
最游记RELOAD,9.4,620136,229583,33177,118,奇幻|热血|架空|冒险,0
在世界尽头咏唱恋曲的少女YU-NO,6.8,2156470,459324,18004,1672,游戏改|科幻|恋爱|声控,1
FORTUNE ARTERIAL -赤之约定-,9.1,1771373,340298,28551,1431,奇幻|日常|游戏改,0
秀逗魔导士 第一季,9.8,2035315,115685,5818,849,时泪|奇幻|热血|魔法,0
盖亚奥特曼（中配）,9.9,7607029,1903124,87611,5494,热血|战斗|科幻|特摄,0
A CHANNEL,9.7,1129875,158230,28253,1170,萌系|日常|校园|治愈,0
偶像大师 灰姑娘女孩 第2期,9.2,2852040,543463,103077,752,音乐|励志|偶像|少女,0
银盘万花筒,9.2,254819,31423,4241,111,运动|小说改,0
头文字D Third Stage,9.5,2688093,590483,88488,620,运动,0
攻壳机动队 S.A.C. SSS 3D,9.5,733169,943119,7282,348,科幻|热血|智斗,0
精灵宝可梦 日月,9.5,141895946,1566991,1979031,9578,治愈|游戏改|架空|冒险,0
传说巨神伊迪安,9.6,152059,8604,7804,170,科幻|热血,0
只要你说你爱我 OAD,8.4,881226,585424,11958,210,恋爱|少女,0
失忆症 SP,9.3,724525,586900,21613,212,乙女|治愈,0
时光钟摆,9.7,107570,14459,473,524,治愈,0
漆黑的子弹,9.2,24605936,1804114,883411,11263,奇幻|战斗,0
罗布奥特曼,8.5,781292,1903618,6238,1785,热血|战斗|科幻|特摄,1
我不是說了能力要平均值嗎？（僅限港澳台地區）,8.4,192860,16883,4406,314,小说改|穿越|奇幻|萌系,1
银之匙 Silver Spoon 第二季,9.8,5044886,301899,92954,3224,日常|热血|校园|美食,0
岸边露伴 一动也不动,9.9,12704505,5590164,79702,15070,漫画改|奇幻|战斗,1
OVERLORD,9.6,338834726,8682792,3649723,41598,奇幻|战斗|小说改|架空,0
人鱼的旋律,9.6,2794924,149406,50738,411,萌系|奇幻,0
异国迷宫的十字路口,9.6,1339380,227736,55057,1076,萌系|日常|治愈,0
来冲浪吧！！美少年！！,6.3,916881,90237,10177,560,运动|声控,1
命运-冠位指定 绝对魔兽战线 巴比伦尼亚,9.4,137680752,4607292,1637030,136929,游戏改|奇幻|战斗|冒险,1
我家也有外星人,9.1,193001,27972,3661,116,搞笑|科幻|日常,0
火之丸相扑,9.2,7739426,194363,45637,2732,热血|漫画改|运动,0
高校之神（僅限港澳台地區）,8,453134,98843,9955,1551,漫画改|热血|校园|战斗,0
MYSELF;YOURSELF,9.4,1336661,150732,33766,1007,日常|治愈,0
成神之日,5.8,42484687,1940021,452955,49992,恋爱|催泪|日常|搞笑,1
理科生墜入情網，故嘗試證明。（僅限港澳台地區）,9.2,69973,12286,1025,130,漫画改|日常|搞笑|校园,1
好想告诉你 第二季,9.6,9695940,977992,366095,2667,少女|校园|治愈|催泪,0
VIVIDRED OPERATION,9.3,561878,72581,13582,507,科幻|热血,0
命运-冠位指定 绝对魔兽战线 巴比伦尼亚,9.4,137670986,4607179,1637005,136923,游戏改|奇幻|战斗|冒险,1
伏 铁炮娘的捕物帐,9.4,432021,100033,1674,628,,0
圣女魔力无所不能,9.4,3919624,677312,33841,1883,小说改|穿越|少女,1
遥远时空中 八叶抄,9,978727,77659,24818,128,奇幻|乙女|架空|穿越,0
网球并不可笑嘛 第九季,9.3,1217608,185795,2627,385,搞笑,0
月歌。THE ANIMATION2,7.9,2185849,636483,23228,596,原创|声控|偶像|日常,1
真实之泪,9.3,4050514,459213,227249,3919,校园|治愈|恋爱|游戏改,0
水果篮子 (2019),9.7,17084900,1231267,263312,9684,漫画改|奇幻|校园|恋爱,1
女神异闻录5 动画版,9.1,29563998,1365263,379396,9896,奇幻|游戏改,1
约会大作战 第三季,7.8,55897829,4772911,1443181,38497,小说改|萌系|奇幻|战斗,1
忍者少女千鸟,9.4,7575979,251658,25993,510,漫画改|搞笑|泡面,1
在地下城寻求邂逅是否搞错了什么 第二季,9,50263798,2885591,708871,22275,小说改|奇幻|战斗|冒险,1
网球并不可笑嘛 第一季,9.4,1637146,185807,7623,319,萌系|日常|运动|社团,0
钢铁神兵B'T-X,9.7,2221386,56968,21437,371,时泪|科幻|热血,0
库拉乌幻之记忆,9.2,271026,37270,7922,219,科幻|治愈,0
鹿枫堂,9.7,5483807,302798,61138,2973,少女,0
攻壳机动队 笑面男,9.2,463680,943120,2647,142,科幻|热血|智斗,0
Taboo Tattoo－禁忌咒纹－,4.2,14026396,775819,304451,1762,奇幻|战斗,1
AIR 剧场版,8,594593,898479,13806,514,奇幻|日常|治愈,0
蜡笔小新 呼风唤雨黄金的间谍大作战,9.4,1531052,1401310,22055,428,萌系|搞笑|少儿,1
灵感！,9.7,1336114,147924,24127,1586,奇幻|少女,0
佝偻猫 第二季,9.7,877416,93816,15885,158,萌系|搞笑|日常|泡面,0
幽游白书,9.8,2423922,281261,21244,2584,战斗|热血|神魔|漫画改,1
龙之界点,8.1,4368080,516014,131784,1626,奇幻|战斗,0
魔法少女小圆 剧场版 [后篇] 永远的物语,9.8,1093334,2196602,24125,2941,原创|战斗|奇幻|魔法,1
超剧场版 Keroro军曹4 龙勇士的逆袭,9.4,65000,208894,1342,105,漫画改|奇幻|战斗,1
轮回的拉格朗日 第二季,8.6,258316,98567,5751,137,科幻|奇幻|机战|社团,0
和歌子酒 动画,9.6,13144315,291496,56151,1583,日常|泡面|治愈|美食,0
宝可梦 就决定是你了！,9.6,577877,318992,14273,558,游戏改|奇幻|冒险,1
粗点心战争2,9.1,9070135,1325776,105944,3783,日常|美食|漫画改,1
男子高中生的日常,9.8,45422006,2574817,1632920,33232,搞笑|校园|日常|漫画改,0
乌瑟的穷困生活 梦幻篇,9.4,975078,65114,22445,103,萌系|搞笑|日常,0
高达创战者 TRY 岛上热战,9.2,901961,222785,10082,238,机战,0
MINUSCULE ～小昆虫的故事～,9.4,334015,18806,27031,121,日常|泡面|少儿|治愈,0
BUDDY COMPLEX,9.4,5321461,325880,105662,1822,科幻|热血|机战|战斗,0
心跳回忆 ONLY LOVE,9.4,2705409,165553,86536,755,萌系|日常|治愈,0
歌塑世界,9,2147807,123319,13716,695,原创|校园|音乐|偶像,0
刀语,9.5,2658046,259839,78236,1973,历史|奇幻|战斗|催泪,0
遊戲王：次元的黑暗面（僅限港澳台地區）,8.3,57189,24711,1312,161,漫画改|热血|奇幻,0
翼年代记 第二季,9.4,1253220,636769,16006,713,架空|穿越|冒险|漫画改,1
Angel Beats!,9.7,14779063,2078494,376356,25988,奇幻|校园|战斗|催泪,0
声声相对论,9.7,388806,14333,3766,636,原创|搞笑|治愈|声控,0
我们仍未知道那天所看见的花的名字。,9.5,40694684,3874789,2111088,32957,日常|治愈|催泪|原创,1
三丽鸥男子,8.7,3669426,287807,82721,872,原创,0
夏目友人帐,9.8,9283446,5319438,159919,12689,剧情|奇幻|动画,1
漫研部~妄想突变~,8.1,599998,89816,2911,149,搞笑|泡面|校园|日常,0
逆转裁判 第二季,9.4,7289848,717148,111674,3007,推理|游戏改,1
Code:Realize ～创世的姬君～,9,8822364,581082,96419,1710,恋爱|乙女|游戏改|奇幻,0
地狱少女,9.7,13045556,2067745,278817,6703,原创|神魔,1
罗德岛战记-英雄骑士传-,9.3,1212910,137415,5879,265,时泪|奇幻|架空|冒险,0
苍翼默示录 Alter Memory,9.1,1055570,94510,11140,432,战斗|游戏改|架空,0
机动战士高达 铁血的奥尔芬斯 第二季,4.1,11672600,563181,232558,19814,机战,0
美男高校地球防卫部LOVE！LOVE！,9,1751440,281805,147247,288,搞笑|校园|战斗,1
星掠者（僅限港澳台地區）,5.5,218488,22413,2214,244,漫画改|奇幻|冒险|搞笑,1
新战神金刚：传奇守护神,9.5,319265,21252,10606,139,机战|战斗,0
尽管如此世界依然美丽,9.6,8012106,697628,182782,5026,治愈|少女|漫画改|架空,0
翼年代记 第一季,9.6,2485119,636757,25759,1969,热血|架空|穿越|冒险,0
骇客娃娃,9.5,4004317,185388,82873,796,萌系|战斗,0
弹丸论破,9.3,36829751,1460375,1028034,9926,推理|校园,0
攻壳机动队ARISE ALTERNATIVE ARCHITECTURE,8.8,2629394,943236,23516,368,科幻|热血|智斗,0
Re:Stage！Dream Days♪,9.7,835144,55081,13561,924,游戏改|萌系|校园,1
青空下的约定,8.1,596246,80016,4792,168,日常,0
奇幻☆怪盗,6.4,6543756,378885,68891,3355,小说改|奇幻|恋爱,1
灼眼的夏娜III -Final-,9.4,6362381,1340152,412788,3135,战斗|热血|小说改|奇幻,0
關於我轉生變成史萊姆這檔事 轉生史萊姆日記（僅限港澳台地區）,9.8,86994,22902,2280,139,漫画改|穿越|日常|搞笑,0
玛莉亚†狂热,9.5,2101224,179645,56040,929,搞笑|日常,0
路人女主的养成方法,9.4,120619033,4417088,2984642,27190,恋爱|小说改,0
食梦者。3,9.8,2548105,451602,101988,3586,日常|热血|励志|职场,1
机动战士高达 THE ORIGIN IV：命运的前夜,9.7,715770,174611,7420,606,机战|科幻|漫画改,0
神装少女小缠,8.7,5607594,226821,113745,538,魔法|神魔|原创,0
黑狐/BLACK FOX,8.5,86665,16272,568,184,奇幻|战斗|原创,1
昨日之歌（僅限台灣地區）,8,41528,4806,1015,121,漫画改|日常|恋爱,0
弩級戰隊H×EROS（僅限港澳台地區）,9.2,349454,76715,15350,805,漫画改|战斗|架空,0
问题儿童都来自异世界？ OVA 温泉漫游记,9.5,3596501,1716334,70040,1299,奇幻|战斗|架空|穿越,0
千子,9.2,726728,135286,5318,611,奇幻|少女,0
打工吧！魔王大人,9.6,86359751,2187459,1081080,21802,日常|小说改|神魔|职场,0
新网球王子 OVA 对战Genius10,9.3,8934317,618530,343201,940,运动|热血|社团,1
变形金刚 领袖之证 第一季（中文版）,9.7,3016711,128908,48777,586,热血|科幻,0
名侦探柯南：绀青之拳,7.5,16068465,3737535,317107,14493,悬疑|动画|动作|漫画改,1
草莓棉花糖 encore,9.7,302225,141379,7320,282,萌系|少女,0
向阳素描×☆☆☆,9.7,125828,109422,3886,254,萌系|日常|治愈,0
大怪兽RUSH,9.5,1491989,22324,4022,219,战斗,0
加速世界 Infinite Burst,8.7,4279188,1240246,131952,1022,小说改|恋爱|战斗|励志,1
潜行吧！奈亚子W OVA,9.5,2861955,809676,34740,500,搞笑,0
CANNON BUSTERS,7.1,1232466,122199,6760,942,漫画改|搞笑|冒险|科幻,1
高达创战者 ​GM的逆袭,9.6,1183660,222803,8011,453,热血|机战,0
这个美术社大有问题！,9.7,39849391,1791051,1317100,17621,校园|日常,0
记录的地平线 圆桌崩坏,9.7,11827508,1784983,87385,8482,小说改|穿越|战斗,1
"黑塔利亚 剧场版 银幕HETALIA Axis Powers Paint it, White",9.5,1417633,990505,190329,1012,萌系|奇幻,0
满溢的水果挞,9.6,3725760,396126,43651,3708,漫画改|日常|萌系|偶像,1
约会大作战 万由里裁决,9.3,13370030,4772835,626682,5213,战斗,0
ReLIFE,9.9,13903341,1495244,192109,27532,校园|恋爱|搞笑|治愈,1
圣斗士星矢 THE LOST CANVAS 冥王神话,9.7,9188095,282238,185337,3736,奇幻|热血|声控|战斗,0
吹响吧！上低音号～想要传达的旋律～,9.8,1080965,1481916,14595,3696,小说改|日常|校园|萌系,1
我們真的學不來！（僅限台灣地區）,8.9,299990,35829,5329,220,漫画改|日常|校园|恋爱,0
城市猎人 TV版,9.8,2406745,188234,36969,1957,搞笑|热血,1
Re：從零開始的異世界生活 第二季 Part2（僅限港澳台地區）,9.7,99069,40674,1375,265,小说改|穿越|奇幻,0
魔法少女 俺,9.3,11557790,831536,269606,6318,搞笑|漫画改|偶像|魔法,1
名侦探柯南 漆黑的追踪者,9.3,3005209,3737583,74872,1292,漫画改|推理|智斗,1
异次元觉醒,8.4,1390558,71891,1873,137,战斗,0
魔法战争,4.4,6574470,480559,155188,3533,战斗,0
多罗罗,9.4,158709945,4068811,1329648,74173,热血|战斗|冒险,1
AIR 剧场版,8,594605,898511,13806,514,奇幻|日常|治愈,0
女神异闻录3 剧场版 #2 Midsummer Knight's Dream,9.4,2229598,243483,35334,285,科幻|奇幻|校园|战斗,1
剧场版 悠哉日常大王 Vacation,9.9,2461986,1554749,58660,11164,漫画改|萌系|治愈|日常,1
彼得·格里爾的賢者時間（僅限港澳台地區）,8.1,521336,99229,5146,663,漫画改|搞笑|奇幻|架空,0
高达创形者,4.6,18628982,321535,292136,6345,热血|机战|社团|少儿,0
Concrete Revolutio 超人幻想 第二季,9.4,3306380,498904,71555,1522,热血|奇幻|战斗,0
心动的日子,9.3,157379,42356,1856,190,日常|治愈,0
Ｄｒ．ＳＴＯＮＥ（新石紀）（僅限港澳台地區）,9.5,857392,43586,11020,596,漫画改|科幻|冒险|励志,0
欢迎来到加帕里公园 第三季,4.1,498898,89451,570,898,日常|萌系|泡面|架空,1
夏娃的时间,9.5,417535,113719,6706,628,机战|科幻,0
SUSHI POLICE,7.5,1771380,73141,14095,111,科幻|奇幻,0
BanG Dream!,9.5,8173484,671433,219816,3331,校园|音乐|社团|日常,0
OVERLORD OAD,9.3,12556517,8682591,36240,2307,热血|奇幻|魔法|架空,0
Fate/Grand Order - 絕對魔獸戰線巴比倫尼亞 -（僅限台灣地區）,8.8,359285,81506,5412,591,游戏改|穿越|奇幻|战斗,0
蜡笔小新 第四季（中文）,9.7,22155667,1401309,145898,1779,搞笑,1
英国恋物语艾玛,9.4,799488,60293,31864,187,恋爱|治愈,0
精灵宝可梦 超级愿望,7.3,3890084,1567083,100730,681,热血|战斗|励志|架空,1
明日之丈剧场版,9.6,16424,59403,20,142,运动|热血,1
名侦探柯南（中配）,9.8,157764298,3738459,2543388,17725,漫画改|智斗|推理,1
×××HOLiC 笼,9.8,7614922,1389105,333655,1287,奇幻,0
ReLIFE,9.9,13900220,1495057,192077,27525,校园|恋爱|搞笑|治愈,1
夏目友人帐 叁,9.7,16780401,5319488,848480,5563,奇幻|日常|治愈|催泪,1
机动战士高达SEED Destiny HD,9.1,18554764,483242,511221,4534,科幻|机战,0
弩級戰隊H×EROS（僅限港澳台地區）,9.2,349494,76730,15350,805,漫画改|战斗|架空,0
花样滑冰Stars,2.7,3640137,284018,26080,9649,原创|运动|声控,1
精灵宝可梦 超世代,9.6,8445160,1566990,241325,1171,热血|战斗|励志|架空,1
高智能方程式：SAGA,9.8,1365980,139151,16958,525,科幻|运动|时泪,0
高智能方程式：SIN,9.8,1642325,139162,20814,604,热血|运动|时泪,0
猎人 剧场版 最后的任务,6.4,1502092,130729,33654,558,热血|原创,0
前进吧！登山少女,9.7,1469045,363508,7844,1413,日常|泡面|萌系,0
新网球王子 OVA 对战Genius10,9.3,8933175,618465,343201,940,运动|热血|社团,1
Re：從零開始的異世界生活 第二季 Part2（僅限港澳台地區）,9.7,99003,40672,1375,264,小说改|穿越|奇幻,0
超级马力欧兄弟 拯救桃子公主大作战！,8.4,232177,7163,2995,107,漫画改,0
雏子的笔记,9.5,14083181,1097315,431144,4246,萌系|日常|漫画改,0
精灵宝可梦 剧场版17 XY：破坏之茧与蒂安希,9,755018,318994,13350,158,架空|冒险,1
泽塔奥特曼,9.9,16069834,1902918,127866,11831,热血|战斗|科幻|特摄,0
AKB0048 第二季,9.6,2789899,118576,42506,532,科幻|音乐|热血|偶像,0
请问您今天要来点兔子吗？？～Dear My Sister～,9.8,1560467,2636044,52474,5447,萌系|日常|治愈|萝莉,1
Hand Shakers,8.2,19158517,1175526,510788,3486,战斗|热血|萝莉|原创,0
王之逆袭：意志的继承者,6.6,6262154,432474,25117,1879,奇幻|战斗|冒险|架空,1
pop子和pipi美的日常,8.6,52421069,1899190,1061915,39118,搞笑|漫画改,0
枪与假面舞会,7.3,3987049,220339,170987,390,奇幻|战斗,0
蟑螂娘,9.1,974346,61712,16589,645,萌系,0
命运之夜——天之杯II ：迷失之蝶,9.7,17726706,5239848,351936,14751,剧情|奇幻|动画,1
怪谈餐厅,9.5,712201,50581,25463,283,奇幻|校园|日常,0
丹特丽安的书架 OVA 荆姬,9.7,581077,564405,15456,636,奇幻|战斗,0
便·当,9.4,6363107,324708,183851,2236,热血|战斗|校园|小说改,0
网球并不可笑嘛 第五季,9.4,1138447,185796,3553,140,萌系|日常|运动|社团,0
忍者少女千鸟,9.4,7576004,251659,25993,510,漫画改|搞笑|泡面,1
迷糊餐厅 WORKING!!,9.5,4909559,787235,86507,3002,搞笑|日常|声控|美食,1
初音岛,9.4,2656959,471426,49835,865,游戏改|日常|校园|恋爱,0
踏切时间,9.7,6270308,297494,30041,4079,日常|泡面,0
Re：從零開始的異世界生活 第二季（僅限港澳台地區）,9.4,530101,40672,7034,955,小说改|穿越|战斗|奇幻,0
剧场版 Free!-Timeless Medley,9.5,850380,1619639,35724,824,运动,1
钢壳都市雷吉欧斯,8,2740788,374283,34557,1144,科幻|热血|战斗|架空,0
南家三姐妹 我回来了,9.8,4410475,643000,127229,2440,萌系|搞笑|日常|漫画改,0
失忆症,9.2,7949146,586898,168792,1301,奇幻|乙女,0
境界线上的地平线,9.3,10060378,864508,175552,2533,科幻|战斗|小说改|架空,0
科学小飞侠Crowds insight,9.6,513356,221185,3352,976,科幻|热血,1
被神捡到的男人,5.5,33553609,1328879,282097,20574,穿越|日常|小说改|架空,1
剧场版 魔法禁书目录炭 SP,9.1,5054059,4959958,73543,1203,科幻|战斗|魔法,0
心之彼端2,9.3,1149421,148416,21309,222,日常,0
返乡战士,9,218580,11451,6366,110,科幻|热血,0
只想受你欢迎,5,465963,37539,3062,927,原创|恋爱|乙女|声控,1
夏目友人帐 叁,9.7,16780051,5319443,848479,5563,奇幻|日常|治愈|催泪,1
伪恋：,9.4,52054974,2080199,1182381,10212,日常|校园|漫画改,0
弦音 -风舞高中弓道部-,9.5,12502885,822281,251545,9916,小说改|校园|社团|运动,1
天使之卵,9.3,682404,92568,15211,411,,0
机动战士高达AGE,8.7,1909986,76309,37247,833,原创|科幻|机战,0
月刊少女野崎君（僅限港澳台地區）,9.7,124339,31722,1792,195,搞笑|校园|少女|漫画改,0
吸血鬼福尔摩斯,8.1,2572811,104800,23645,173,泡面|推理|神魔,0
网球王子剧场版：英国式庭球城决战,9,752562,618467,23241,281,热血|奇幻|运动,1
未确认进行式 OVA,9.5,1252226,697919,8881,483,萌系|搞笑,0
每度！浦安铁筋家族,9.1,7107583,48401,40861,298,搞笑|日常|泡面,0
哆啦A梦 大雄的猫狗时空传,9.6,1071035,1473663,24424,399,萌系|奇幻|科幻|少儿,0
变态王子与不笑猫,9.7,5153303,1358044,90848,11345,日常|恋爱|小说改,0
小書痴的下剋上:為了成為圖書管理員不擇手段!（僅限台灣地區）,9.2,82576,7280,1705,134,小说改|穿越|架空|励志,0
薄樱鬼 御伽草子,9.6,2935330,119753,31725,291,萌系|乙女|泡面,0
甜梦猫,9.6,1840907,256739,28115,1358,奇幻|萌系|治愈|少女,1
食戟之靈 神之皿（僅限港澳台地區）,8.6,763953,108572,10359,815,漫画改|校园|奇幻|美食,0
战国Collection,9.4,741010,41906,26463,217,奇幻|热血|游戏改,0
中二病也要谈恋爱！恋 Lite,9.5,6997282,4399828,55691,1638,恋爱|奇幻|战斗,0
JOJO的奇妙冒险,9.8,103802273,5590583,2107909,71875,漫画改|战斗|奇幻|冒险,1
境界的彼方 -I'LL BE HERE- 未来篇,9.5,6963238,3591874,359651,6697,日常|奇幻|治愈,1
重神机潘多拉（中配）,7.1,2797742,489483,43585,1061,机战|科幻|原创,1
GO!GO!575,9.4,681238,51308,8994,222,日常|治愈,0
刀剑神域 Extra Edition,8.7,13097293,7188473,199921,4345,小说改|热血|战斗|科幻,0
哆啦A梦 大雄与银河超特急,9.5,766685,1473875,20029,255,萌系|奇幻|科幻|少儿,0
记录的地平线,9.7,27301733,1784983,508145,8881,奇幻|智斗|架空|穿越,0
小不点社长,9.5,1677611,238849,3643,2083,漫画改|泡面|搞笑,0
逮捕令 全速前进,8.8,371219,81085,13234,151,日常|少女|热血|职场,0
智龙迷城X,8.1,4354938,71790,87811,202,热血,1
×××HOLiC 仲夏夜之梦,9.7,1919721,1389105,36591,1003,奇幻,0
噬神者,9.4,33463183,1200698,447723,4442,奇幻|科幻|热血|游戏改,0
名侦探柯南 水平线上的阴谋,9.4,3066613,3738543,65344,1588,漫画改|推理|智斗,1
花牌情缘,8.6,4792382,574354,111146,2851,少女|运动|校园|热血,0
巴克·亚罗/BACK ARROW,9.6,8341492,581793,61773,5606,原创|机战|架空,1
最终流放,9.5,472092,117757,10279,609,科幻|架空|冒险,0
黑白来看守所 第二季,9.2,13607081,1210415,290389,1803,搞笑|漫画改,0
战国鸟兽戏画 ~甲~,9.3,1578816,101319,5793,124,原创|泡面,0
科學一方通行（僅限台灣地區）,7.3,200286,24294,3877,273,漫画改|科幻|魔法|校园,0
境界的彼方 -I'LL BE HERE- 未来篇,9.5,6962794,3591676,359649,6695,日常|奇幻|治愈,1
百武装战记,7.8,25583781,1088577,1014716,2529,恋爱|校园|战斗,1
新白雪姬传说,9.1,639102,76023,5156,174,奇幻|少女|热血,0
偶像大师 闪耀祭典,9.6,285219,259067,4802,298,偶像|少女,0
闪电十一人 第三季 日语,9.7,1012756,49844,45308,255,热血|运动|少儿,0
深夜的超自然公务员,7.6,10771366,527213,74338,3331,漫画改|奇幻|职场|声控,1
索尼克音爆,9.4,661029,5921,5709,118,搞笑|科幻,0
Tokyo Guru: re (Part 2)（僅限港澳台地區）,7.9,751651,220555,10980,710,热血|战斗|漫画改,0
英雄传说 空之轨迹,9.3,359187,84716,5281,420,日常|奇幻|战斗,0
EVA 新世纪福音战士新剧场版2.22：破,9.7,6842059,1839839,146280,5453,原创|科幻|机战|战斗,0
田中君总是如此慵懒小剧场,9.5,16459021,610979,10932,791,日常,0
欧布奥特曼,9.8,3959100,1903066,29885,2576,热血|战斗|科幻|特摄,0
Fate/kaleid liner 魔法少女☆伊莉雅 Prisma☆Phantasm,9.6,3987407,1941167,64740,6421,漫画改|校园|魔法|搞笑,1
蔷薇少女 序曲,9.6,492231,607663,4453,392,萌系|奇幻,0
叮当猫,9.6,1187096,19254,5181,155,科幻|日常,0
降世神通：最后的气宗 第一季,9.7,1454645,111805,26079,1214,奇幻|战斗,0
变形金刚 领袖之证 第一季（中文版）,9.7,3016514,128898,48777,586,热血|科幻,0
影鳄,9.5,4963640,249725,85707,575,奇幻,0
砂和尚,9.2,282058,28225,2346,152,漫画改|搞笑,0
索玛丽与森林之神,9.8,16044737,1139990,257851,23074,漫画改|奇幻|治愈|萌系,1
理科生坠入情网，故尝试证明。,9.7,40476179,2457135,761816,44819,漫画改|日常|搞笑|校园,1
突击莉莉 BOUQUET,8.8,10015370,726493,140571,7197,原创|战斗|萌系|校园,1
名侦探柯南 业火的向日葵,6.6,3211577,3738545,59588,3067,漫画改|推理|智斗,1
高达创战者 战斗部落（BATTLOGUE）,9.4,1707695,222805,9854,327,机战,0
双星之阴阳师,8.5,92178603,1908137,3118583,5732,热血|奇幻|战斗|冒险,1
和歌子酒 动画,9.6,13144508,291505,56151,1583,日常|泡面|治愈|美食,0
旋风管家 Cuties,9.5,2277175,304666,24997,684,搞笑|校园,0
魔法少女小圆 剧场版 [前篇] 起始的物语,9.8,1348871,2196602,33964,3163,原创|奇幻|战斗|魔法,1
甜甜私房猫 第四季,9.4,1859160,185143,5449,159,治愈|少儿,0
ACCA13区监察课－Regards,9.8,521954,857515,4225,2243,,1
神样DOLLS,8.7,252111,25954,10371,199,奇幻|日常,0
小碧蓝幻想！,9.6,2354006,84282,4950,799,漫画改|搞笑|泡面,0
心灵侦探八云,8.8,2701240,284269,82440,528,推理|智斗,0
终结的炽天使 名古屋决战篇,8.7,78820242,3446485,2113315,8721,奇幻|校园|战斗,0
Little Busters! ～Refrain～,9.8,3244947,1137123,72058,5206,校园|励志|游戏改,0
攻壳机动队 STAND ALONE COMPLEX,9.8,8170521,943232,159652,4571,科幻|热血|智斗,0
歌舞伎町夏洛克,7.5,12381978,554098,159094,9910,原创|推理|冒险|声控,1
亚人酱有话要说 （僅限台灣地區）,9.7,69786,70382,3864,456,漫画改|日常|搞笑|校园,0
哆啦A梦 大雄的创世日记,9.6,882715,1473875,19092,240,萌系|奇幻|科幻|少儿,0
路人女主的养成方法 Fine,9.8,10038157,4417223,301378,44508,小说改|恋爱|社团,1
我家有个狐仙大人,9.6,1908813,316032,21107,1159,少女,0
森林好小子,9.7,437724,17554,7637,142,搞笑|日常|热血,0
CØDE:BREAKER 法外制裁者,5.9,2567268,220980,50672,784,科幻|热血,0
炎炎消防队,9.2,89953250,2997844,886458,39976,漫画改|战斗|热血,1
玻璃之花与崩坏的世界,9,3390400,356383,46782,1265,原创|治愈|架空,0
战场上的女武神,8.7,1205322,90920,50447,454,奇幻|少女|热血,0
蜡笔小新之动感超人大战泳装魔王,9.4,1225221,1401293,19198,410,,1
梦王国与沉睡的100王子 短篇动画,8.6,2184299,295987,60752,348,声控|泡面,0
剧场版 快要坏掉的八音盒,9.6,2117627,360590,43587,1060,催泪|治愈,0
卡片战斗先导者overDress,8.6,562462,103159,4466,251,热血|游戏改|励志,1
蜡笔小新之黑暗珠珠大追击,9.6,949100,1401317,16323,348,萌系|时泪|少儿|冒险,1
哆啦A梦 大雄的猫狗时空传,9.6,1071117,1473715,24424,399,萌系|奇幻|科幻|少儿,0
